Fuente,Categora,Título,Empresa,Ubicacin,Modalidad,Idioma Solicitado,Nivel de Puesto,Salario,Tipo de Empresa,Fecha,Descripción,URL,Palabras_Clave,Idioma,Nivel del Puesto,Link,Categora STEM,Tags,Conteo_Ttulo,salario_mensual,valor,periodo,moneda,crc,crc_limpio,cluster_id,Categora_refinada,texto_enriquecido,rango_salarial_crc,categoria_refinada_crc,cluster_refinado,cluster_nombre,rango_detallado,subcluster,cluster_nuevo,cluster_final
RemoteOK,natural sciences managers,automation engineer ui quality assurance,machinify,remoto,remoto,,,75000 150000 per year,internacional,2025-11-08 00:00:00,machinify apply now 648 views 47 applied 7 share this job get a rokco short link machinify is hiring a remote automation engineer ui quality assurance machinify is the leading provider of aipowered software products that transform healthcare claims and payment operations each year the healthcare industry generates over 200b in claims mispayments creating incredible waste friction and frustration for all participants patients providers and especially payers machinifys revolutionary aiplatform has enabled the company to develop and deploy at light speed industryspecific products that increase the speed and accuracy of claims processing by orders of magnitudemachinify is hiring for a senior automation engineer ui to design develop and improve our automation tools and tests with a focus on frontend automation testingthe ideal background will have a focus on testing frontend web applications developing manual and automated tests and an interest in joining a product focused team you are driven and scrappy when delivering tests that assess the quality of complex ui systemswere the healthcare industrys most comprehensive application suite our teams are highly collaborative across all areas of the organization autonomous in their ability to perform work and highly impactful towards the success of the businesswhat youll do work with product manager design team and engineers to clearly understand testing requirements and procedures design develop and run manual automated tests to validate functionality of our core applications drive quality testing initiatives analyze functionality of application and continuously identify areas of improvement within our test automation suite develop test cases document quality issues and create testing reports create and maintain test data across test environments collaborate effectively with a distributed and crossfunctional team to resolve any open issues provide timely qa updates to project managers and team leads what you bring 6 years of experience as an automation engineer with expertise in ui and service layer testing experience programming with javascript other languages are a plus experienced with frontend testing frameworks preferably with cypress or playwright good knowledge and use of sql experience with cicd pipelines using jenkins github actions or similar tools familiar with docker and git detailed knowledge of application functions bug fixing and testing protocols excellent communication critical thinking and analytical skills you are self driven motivated and feel a sense of ownership ability to adapt to and manage competing priorities comfortable with ambiguity and taking the initiative when required bs degree in computer science or equivalent experience healthcare domain knowledge is a plus what we offer work from anywhere in the us machinify is digitalfirst flexible and trusting environment where youll feel empowered to do your best work unlimited pto recharge days and one nomeetings day a week medicaldentalvision for employees their families competitive salary equity 401k sponsorship generous learning and development reimbursement policy the salary for this position is based on an array of factors unique to each candidate such as years and depth of experience set skills certifications etc the base salary range dependent on leveling is between 155k180kwe are hiring for different levels and our recruiting team will let you know if you qualify for a different rolerange salary is one component of the total compensation package which includes meaningful equity excellent healthcare flexible time off and other benefits and perks to meet the needs of each individualequal employment opportunity at machinifymachinify is committed to hiring talented and qualified individuals with diverse backgrounds for all of its positions machinify believes that the gathering and celebration of unique backgrounds qualities and cultures enriches the workplacesee our candidate privacy notice at httpswwwmachinifycomcandidateprivacynotice salary and compensation no salary data published by company so we estimated salary based on similar jobs related to design docker and engineer jobs that are similar 75000 150000year benefits 401k distributed team async vision insurance dental insurance medical insurance unlimited vacation paid time off 4 day workweek 401k matching company retreats coworking budget learning budget free gym membership mental wellness budget home office budget pay in crypto pseudonymous profit sharing equity compensation no whiteboard interview no monitoring system no politics at work we hire old and young location palo alto,,,no especificado,No identificado,https://remoteok.com/remote-jobs/remote-automation-engineer-ui-quality-assurance-machinify-1093789,,,176,9375.0,112500,anual,USD,4781250.0,4781250.0,3,natural sciences managers (alto),"Categoría laboral: natural sciences managers (alto). nivel alto o de liderazgo. Salario en colones: ₡4,781,250.",Muy Alto,Natural Sciences Managers (Gerente),4,C_2,₡4M-₡5M,,,C3
RemoteOK,natural sciences managers,software engineer,cefai,remoto,remoto,,,80000 160000 per year,internacional,2025-11-08 00:00:00,cefai cefai apply now 2417 views 175 applied 7 share this job get a rokco short link cefai is hiring a remote principal software engineer about us cef is pioneering the future of aidriven data infrastructure by enabling realtime privacyfirst computation directly on users own data we blend decentralized edge clusters and agentic ai to deliver secure sovereign and agile ai workflows by orchestrating multiagent compute at the edge we empower individuals and organizations to retain full control over their datawithout relying on centralized tech giants as a company we value speed ownership and clarity we work lean move fast and focus on execution about the role were hiring a fullstackminded software engineer to build the backbone of our aifirst platform youll work across the stackowning backend services sdks and developer toolsand play a foundational role in turning concepts into production systems this role combines strategic thinking handson engineering and crossfunctional collaboration what youll do design and implement backend systems and developerfacing apis rapidly prototype new features with tools like cursor and react build and maintain sdks clis and selfserve dev platforms lead projects endtoend with focus on quality performance and scale collaborate closely with design product and founding teams mentor other engineers and contribute to our engineering culture what you bring 4 years in software development deep cs fundamentals and experience across languages go rust kotlin ts etc strong testing and software quality discipline tdd preferred clear communicator with solid technical writing skills bonus experience with distributed systems web3 graphql or mlai apps bonus past leadership or entrepreneurial experience please mention the word masterfully when applying to show you read the job post completely rmzqumtq4lji0mi4xmjk this is a feature to avoid fake spam applicants companies can search these words to find applicants that read this and instantly see theyre human salary and compensation 80000 160000year,,,no especificado,No identificado,https://remoteok.com/remote-jobs/remote-principal-software-engineer-cef-ai-1093744,,,176,10000.0,120000,anual,USD,5100000.0,5100000.0,3,natural sciences managers (alto),"Categoría laboral: natural sciences managers (alto). nivel alto o de liderazgo. Salario en colones: ₡5,100,000.",Muy Alto,Natural Sciences Managers (Director),3,C_1,> ₡5M,,,C1
RemoteOK,natural sciences managers,customer support engineer,cloudwalk,remoto,remoto,,,87500 157500 per year,internacional,2025-11-08 00:00:00,cloudwalk apply now 4931 views 634 applied 13 share this job get a rokco short link cloudwalk is hiring a remote customer support engineer i intern about cloudwalk we are not just another fintech unicorn we are a pack of dreamers makers and tech enthusiasts building the future of payments with millions of happy customers and a hunger for innovation were now expanding our neural network literally and metaphorically the role youre the frontline hero the voice of infinitepay in our highoctane world youll tackle customer issues headon from simple guidance to complex technical juggernauts your mission deliver exceptional service solve problems endtoend and turn challenges into triumphs what youll be doing engage with customers through chats emails and calls offering stellar support and solutions dive deep into inquiries and technical troubles diagnosing and resolving any customer issues provide alternative solutions aiming to retain and delight our customers and clients conduct followups and manage callbacks ensuring customer satisfaction at every turn automate processes and enhance engagement with technology using ai to optimize support and customer interactions what youll need to succeed exceptional communication skills adept in various interactions a keen desire to create outstanding customer experiences analytical prowess and logical problemsolving skills a sense of ownership treating each situation with responsibility and dedication meticulous attention to detail coupled with an eagerness to continuously learn and improve fluency in portuguese upper intermediate english skills primarily for internal communication with our diverse multinational team fundamental understanding of prompt engineering showcasing an ability to effectively interact with and utilize ai technologies basic knowledge of sql nice to have familiarity with programming languages particularly ruby python what we offer a chance to grow and learn in a supportive dynamic environment a role in a fully remote and diverse team where autonomy is paired with collaboration and innovation join us at cloudwalk where were not just engineering solutions were building a smarter aidriven future for paymentstogether by applying for this position your data will be processed as per cloudwalks privacy policy that you can readhere in portugueseandhere in english salary and compensation no salary data published by company so we estimated salary based on similar jobs related to ruby and engineer jobs that are similar 87500 157500year benefits 401k distributed team async vision insurance dental insurance medical insurance unlimited vacation paid time off 4 day workweek 401k matching company retreats coworking budget learning budget free gym membership mental wellness budget home office budget pay in crypto pseudonymous profit sharing equity compensation no whiteboard interview no monitoring system no politics at work we hire old and young location remote,,,ingls,No identificado,https://remoteok.com/remote-jobs/remote-customer-support-engineer-i-intern-cloudwalk-1093763,,,176,10208.33333333333,122500,anual,USD,5206249.999999998,5206249.999999998,3,natural sciences managers (alto),"Categoría laboral: natural sciences managers (alto). nivel alto o de liderazgo. Salario en colones: ₡5,206,250.",Muy Alto,Natural Sciences Managers (Director),3,C_1,> ₡5M,,,C1
RemoteOK,natural sciences managers,full stack engineer,fetlife,remoto,remoto,,,110000 170000 per year,internacional,2025-11-08 00:00:00,fetlife fetlifecom apply now 2137 views 242 applied 11 share this job get a rokco short link also hiring senior devops engineer fetlife is hiring a remote senior full stack engineer at fetlife were looking for a senior full stack engineer to help us better serve the community the job as a full stack engineer youll be focusing on improving our codebase to make it more performant and easier to maintain currently our platform is built as a majestic rails monolith using vuejs with typescript on the frontend and enhanced by rust for select services and gems more details about our tech stack testing is done with rspec capybara continuous integration and deployment are done with circleci github actions mysql and postgresql for our main databases scylladb for our activity feeds redis for session storage queue management and caching elasticsearch for fulltext search devops using containers orchestrated with kubernetes and helm monitoring and alerting is done with datadog new relic and sentry infrastructure managed with terraform hosting on google cloud planning to move towards bare metal cdn and endpoint protection using cloudflare and fastly about you were looking for someone who has proven experience building and maintaining large productionlevel ruby on rails applications in the past ideally you have experience working with a modern frontend framework ideally vue writing semantic javascript and or typescript working with redis mysql or postgresql writing unit and integration tests using rspec and capybara additionally since were 100 remote we highly value strong written communicators require three hours overlap any time between 10 am and 6 pm cet about us fetlife is the largest kinky social network on this side of the milky way we have over 10 million members and growing grew 100 by wordofmouth serve over 3 billion requests a day you can find our team and core valueshere pay benefits we use a standardised salary calculator for each position to ensure we are competitive fair and consistent for this specific role the rate is between 115k170k usd year additionally we offer paid time off 2 weeks vacation 5 statutory holidays eg easter thanksgiving 2 weeks during christmas 4day workweeks during the summer months july august annual company retreat eg malaga miami vancouver and montreal annual anniversary gift 200 usd for every year with us eg 4th anniversary is 800 monthly streaming music subscription reimbursement fully paid maternity and paternity leave please mention the word statuesque when applying to show you read the job post completely rmzqumtq4lji0mi4xmjk this is a feature to avoid fake spam applicants companies can search these words to find applicants that read this and instantly see theyre human salary and compensation 110000 170000year benefits distributed team async vision insurance dental insurance medical insurance paid time off 4 day workweek company retreats home office budget no whiteboard interview no monitoring system we hire old and young,,,no especificado,No identificado,https://remoteok.com/remote-jobs/remote-senior-full-stack-engineer-fetlife-1093764,,,176,11666.66666666667,140000,anual,USD,5950000.000000002,5950000.000000002,3,natural sciences managers (alto),"Categoría laboral: natural sciences managers (alto). nivel alto o de liderazgo. Salario en colones: ₡5,950,000.",Muy Alto,Natural Sciences Managers (Director),3,C_1,> ₡5M,,,C1
RemoteOK,natural sciences managers,software engineer,sticker mule,remoto,remoto,,,140000 180000 per year,internacional,2025-11-08 00:00:00,sticker mule apply now 4936 views 711 applied 14 share this job get a rokco short link sticker mule is hiring a remote software engineer about sticker mule sticker mule the internets favorite custom printer is building the internets best commerce platform we are privatelyowned which means no meddlesome investors with 9figures in annual revenue and great profitability our commerce platform storeshelped people earn 200k while in beta and now we are hiring to accelerate development we offer remote work with flexible schedules a privately owned lowstress culture a fun no bullshit work environment great compensation with rising wages compensation and benefits salary 145k 20000 signing bonus 4 weeks vacation holidays based on your country of residence we like you to know go typescript graphql postgres redis docker kubernetes google cloud platform excellent communication skills english degree in computer science or equivalent practical experience what you will work on youll help us develop our newstoresplatform that already helped sellers earn nearly 200000 while in beta stores is supported by a suite of tools that help anyone succeed online includinggiveour giveaway platformshipour shipping platform notify our forthcoming emailsms marketing platform and more coming soon we have an incredible roadmap and need your help to execute it quickly please mention the word talents when applying to show you read the job post completely rmzqumtq4lji0mi4xmjk this is a feature to avoid fake spam applicants companies can search these words to find applicants that read this and instantly see theyre human salary and compensation 140000 180000year benefits distributed team async paid time off company retreats learning budget home office budget no politics at work,,,ingls,No identificado,https://remoteok.com/remote-jobs/remote-software-engineer-sticker-mule-1093738,,,176,13333.33333333333,160000,anual,USD,6799999.999999998,6799999.999999998,3,natural sciences managers (alto),"Categoría laboral: natural sciences managers (alto). nivel alto o de liderazgo. Salario en colones: ₡6,800,000.",Muy Alto,Natural Sciences Managers (Director),3,C_1,> ₡5M,,,C1
LinkedIn,ingenieros civiles,geotechnical engineering coop summer 2026,langan engineering environmental services,san jos metropolitan area,no especificado,,,certain us jurisdictions require langan to include an estimate of salary or hourly ranges the estimated range for this role is 2200hr 2900hr actual compensation may vary based on factors such as related work experience location market conditions educationtraining certifications and other credentials as well as applicable knowledge and skills certain roles may be eligible for overtime and participation in the firms annual bonus and performance review program bonuses are discretionary and based on individual job performance and the profitability of the firm employees are also eligible to receive up to 20 days of paid vacation time 10 days of paid sick time and 10 paid holidays throughout the year eligibility and actual paid time off may vary based on local law and factors such as hours worked related work experience and level,internacional,7/31/2025 0:00,langan provides expert land development engineering and environmental consulting services for major developers renewable energy producers energy companies corporations healthcare systems collegesuniversities and large infrastructure programs throughout the us and around the world our employees collaborate seamlessly among 40 offices and gain valuable handson experience that fosters career growth langan culture is entrepreneurial from advancing innovative technical solutions to participating in robust training and knowledge sharing to making progressive change within the communities we live and work consistently ranked among the top ten best firms to work for and engineering newsrecords top 50 firms worldwide langan attracts and retains the best talent in the industry employees thrive at langan a firm that fosters an inclusive and supportive work environment for all prioritizes wellbeing health and safety encourages volunteerism and philanthropy offers workplace flexibility along with carbonneutral office spaces and empowers individuals to contribute their skills and knowledge to make impactful contributions job summary langan is seeking a geotechnical engineering intern coop to join its collaborative team in san jose california this individual will serve a key function in providing assistance with technical aspects of diverse geotechnical projects both small and large scale in this role you will have the opportunity to partner directly with geotechnical leadership and gain exposure to site feasibility studies which may involve field work technical report preparation and calculations preconstruction conditions documentation design plans and specifications job responsibilities assist with the planning and execution of field investigations including logging borings and test pits collecting samples performing field tests and collecting and recording data observe foundation and earthwork construction activities monitor conformance with the construction documents plans and specifications identify and implement solutions to field andor laboratory problems prepare standard logs and field forms including drilling and test pit logs field investigation dailies and chain of custody logs conduct file reviews site reconnaissance and document searches perform calculations and learn to perform engineering analyses learn geotechnical engineering software prepare report exhibits figures and plans using autocad prepare reports documenting field investigations and analytical results and perform other duties as requested qualifications a student actively pursuing a 4year or advanced degree in civil or geotechnical engineering geotechnical coursework preferred a cumulative gpa of 30 or greater is preferred working knowledge of autocad and microsoft office suite applications excellent written and verbal communication skills strong attention to detail with excellent analytical multitasking and judgment capabilities ability to effectively work independently and in a team environment and possess reliable transportation to access job site visits and a valid drivers license in good standing please submit resume cover letter and unofficial academic transcripts langan provides a rich array of programs and benefits to help its employees advance their careers and enhance the quality of their lives our comprehensive compensation package includes fulltime employment company paid medical dental and vision coverage life insurance short and longterm disability insurance and paid pregnancy disability leave 401kroth with company match paid time off including parental and military leave employee referral and professional license bonuses and educational reimbursement langan offers employee resource groups flexible work schedules extensive training wellness programs buddy and mentoring programs and much more langan is committed to providing equal employment opportunities to all qualified applicants and employees including individuals with disabilities and protected veterans we believe that an inclusive workplace is essential for the wellbeing and success of our employees certain us jurisdictions require langan to include an estimate of salary or hourly ranges the estimated range for this role is 2200hr 2900hr actual compensation may vary based on factors such as related work experience location market conditions educationtraining certifications and other credentials as well as applicable knowledge and skills certain roles may be eligible for overtime and participation in the firms annual bonus and performance review program bonuses are discretionary and based on individual job performance and the profitability of the firm employees are also eligible to receive up to 20 days of paid vacation time 10 days of paid sick time and 10 paid holidays throughout the year eligibility and actual paid time off may vary based on local law and factors such as hours worked related work experience and level show more,,,no especificado,Experto,https://cr.linkedin.com/jobs/view/geotechnical-engineering-intern-co-op-summer-2026-at-langan-engineering-environmental-services-4276828721?position=26&pageNum=0&refId=5FJJh%2Fsl%2Bu8iBuGLkdmdKw%3D%3D&trackingId=eQtPBpgBhawBZB4WU69xdg%3D%3D,,,1,241.6666666666667,2900,anual,USD,123250.00000000004,123250.00000000004,1,ingenieros civiles (bajo),"Categoría laboral: ingenieros civiles (bajo). nivel bajo o entry-level. Salario en colones: ₡123,250.",Muy Bajo,Ingenieros Civiles (Junior),1,C_4_2,< ₡1M,1.0,C_4_2,C6
LinkedIn,tcnicos farmacuticos,qa instructor,tripleten indonesia,costa rica,no especificado,,,260,internacional,2025-11-07 00:00:00,tripleten all jobs qa instructor students experience costa rica associate fulltime description about tripleten tripleten is a service that empowers individuals regardless of their prior experience to embark on the exciting and challenging journey of mastering tech professions our bootcamps focus on training students in software engineering data science business intelligence analytics and qa engineering in a feasible and accessible way ultimately leading them to thrive in a new career our mission is to ensure that every student has the opportunity to successfully master a new profession find their purpose and become a valuable member of the tech industry tripleten is a remote first organization mirroring our students who complete our bootcamps in a remote environment please note that after applying for this position you will be required to complete a test assignment successfully completing this assignment will be the first step in the interview process these positions are based in the latam market please submit all resumes in english our instructors are role models for students studying on our programs they mentor students help them with difficult concepts and assignments teach them the skills necessary to be a great professional they guide students through the program and into their future careers making sure all students get the most out of both regardless of their background what you will do they are a core part of students educational process because they mentor students during 11 video calls they deal with different questions from students including a deeper explanation of certain concepts tools or skills supporting and navigating students in their assignments communicate with students via qa style video sessions for walkin questions host webinars and other educational events for groups of students about the content covered in our program extracurricular skills career and industry knowledge or participate in other noneducational meetings with students such as new student orientation meetings share their professional expertise and best industry practices with students provide written communication support on the tripleten hub review and assess student projects based on our programs standards and best practices requirements 2 years of work experience in the us in qa designing and implementing manual and automated qa tests testing web applications apis databases mobile applications selenium python github communication skills strong speaking english skills with the ability to clearly explain complex concepts and provide constructive supportive feedback passion for tutoring a patient and approachable attitude able to break down challenging concepts for students guiding them to grow in their skills and understanding proficiency in circle comfortable engaging with students on circle both in group settings and oneonone commitment willing to work fulltime aligned with us time zones additional advantages that some instructors have previous teaching experience their own experience as students online what we can offer you salary 2600 free inhouse training on how to be a great instructor and role model for students choose the appropriate tone of voice when communicating with students improve soft skills opportunities to develop as a public expert crosscultural work experience and lots of opportunities for networking with teammates who love what they do office hours option 1 sundaythursday 1700100 est option 2 tuesdaysaturday 1700100 est disclosures at this time we are unable to offer h1b sponsorship opportunities in the usa this job description is not designed to contain a comprehensive listing of activities duties or responsibilities that are required nothing in this job description restricts managements right to assign or reassign duties and responsibilities at any time tripleten is an equal employment opportunityaffirmative action employer and considers qualified applicants for employment without regard to race color religion sex national original age religion disability marital status sexual orientation gender identityexpression protected militaryveteran status or any other legally protected factor all jobs terms policies cookies show more,,,ingls,Experto,https://cr.linkedin.com/jobs/view/qa-instructor-at-tripleten-indonesia-4263014143?position=8&pageNum=0&refId=O%2FwzIJdSYKk6aWXy1rOb9Q%3D%3D&trackingId=4WPzvPlvMGQyVlcZcFw8Qg%3D%3D,,,2,260.0,260,mensual,USD,132600.0,132600.0,1,tcnicos farmacuticos (bajo),"Categoría laboral: tcnicos farmacuticos (bajo). nivel bajo o entry-level. Salario en colones: ₡132,600.",Muy Bajo,tcnicos farmacuticos (Entry),1,C_4_2,< ₡1M,1.0,C_4_2,C6
Empleos.net,area ethnic and cultural studies teachers postsecondary,ejecutivo vendedor,memorial pets,san jose costa rica,no especificado,No especificado,no identificado,400,no especificado,2025-08-01 00:00:00,acerca de la vacantefunciones del puesto1ejecutar tacticas y estrategias de ventas efectivas con el fin de cumplir la meta de venta mensual2identificar y contactar posibles clientes para ofrecerles los productos o servicios3realizar presentaciones de los productos o servicios resaltando sus beneficios y ventajas competitivas para atraer a clientes potenciales4negociar con los clientes potenciales para llegar a un acuerdo satisfactorio que resulte en la venta del producto o servicio5mantener una relacion cercana con los clientes existentes para fortalecer su fidelidad y generar oportunidades de ventas futuras6realizar seguimiento de las ventas efectuadas analizar los resultados identificar areas de mejora y proponer estrategias para optimizar el rendimiento comercial7 entre otrasrequisitos del puestoobligatorio bachillerato secundaria completo y conocimiento en herramientas microsoftdeseable estudios tecnicos o tacticas de ventas administracion marketing o carrera afin conocimiento del gremio funerarioexperiencia deseadaobligatorio a menos 2anos de experiencia en roles similares de venta de productos y serviciosdeseable preferiblemente en la industria de servicios funerarios o en un campo relacionado bancos empresas de credito y cobro seguros de vida empresas de asistenciahabilidades deseadasdisponibilidad y flexibilidad de horarios estar dispuesto a ajustar el horario segun las necesidades del cliente y las demandas del trabajo incluyendo reuniones fuera del horario laboral si es necesariobuena comunicacion poseer habilidades excepcionales de comunicacion verbal y escrita para establecer relaciones solidas con los clientes y transmitir informacion de manera clara y efectivaresiliencia desarrollar una mentalidad resiliente para enfrentar el rechazo ocasional y convertirlo en oportunidades de aprendizaje y crecimiento profesionalgestion de tiempo ser capaz de priorizar tareas establecer metas realistas y administrar eficientemente el tiempo para maximizar la productividad y alcanzar los objetivos de ventaresolucion de conflictos demostrar habilidades de resolucion de problemas siendo proactivoa en la identificacion y solucion de obstaculos que puedan surgir durante el proceso de ventaentender y utilizar la tecnologia conocer herramientas y plataformas tecnologicas relevantes para la gestion de ventas y ser capaz de adaptarse rapidamente a nuevas tecnologias emergentestrabajar solo y en equipo capaz de trabajar de manera independiente asumiendo responsabilidades individuales asi como colaborar efectivamente en un equipo para alcanzar objetivos comunesservicio al cliente demostrar una actitud orientada al cliente brindando un servicio excepcional antes durante y despues de la venta para garantizar la satisfaccion y lealtad del clienteordenadoa y analiticoa meticulosoa en la organizacion de la informacion el seguimiento de los clientes y el analisis de datos para tomar decisiones fundamentadas y estrategicastoma de decisiones capacidad de tomar decisiones efectivas y rapidas en situaciones cambiantes evaluando cuidadosamente las opciones disponibles y considerando las implicaciones a corto y largo plazoresolucion de conflictos capacidad de brindar solucion a conflictos de manera satisfactoria para las partes involucradasinteligencia emocional habilidad para gestionar el estres comprender y manejar las emociones propias y las de los demas favoreciendo un entorno positivo,https://empleos.net/puesto/371856_ejecutivo-vendedor,,no especificado,No identificado,,,,1,400.0,400,mensual,USD,204000.0,204000.0,0,area ethnic and cultural studies teachers postsecondary (bajo),"Categoría laboral: area ethnic and cultural studies teachers postsecondary (bajo). nivel bajo o entry-level. Salario en colones: ₡204,000.",Muy Bajo,area ethnic and cultural studies teachers postsecondary (Entry),1,C_4_3,< ₡1M,2.0,C_4_3,C7
Empleos.net,area ethnic and cultural studies teachers postsecondary,ejecutivo servicios emergencias,grupo valle de paz de costa rica,san jose costa rica,no especificado,No especificado,no identificado,413,no especificado,2025-08-01 00:00:00,acerca de la vacantefunciones del puestoes la persona encargada de brindar un servicio empatico eficiente y profesional a los clientes que llaman a valle de paz ofreciendo soluciones personalizadas para sus necesidades funerarias dando asesoraria sobre los servicios y productos de la empresa asi como responder consultas de manera empatica y facilitar la contratacion del servicio asegurando una experiencia fluidarequisitos del puestosecundaria completa y conocimiento en herramientas microsoftdeseable estudios tecnicos en tacticas de ventas areas medicas y marketingexperiencia deseada3 anos de experiencia en roles similares de venta de productos y servicioshabilidades deseadasdisponibilidad y flexibilidad de horariosbuena comunicacionresilienciagestion de tiemporesolucion de conflictosentender y utilizar la tecnologiatrabajar solo y en equiposervicio al cliente,https://empleos.net/puesto/372408_ejecutivo-de-servicios-de-emergencias,,no especificado,No identificado,,,,1,413.0,413,mensual,USD,210630.0,210630.0,0,area ethnic and cultural studies teachers postsecondary (bajo),"Categoría laboral: area ethnic and cultural studies teachers postsecondary (bajo). nivel bajo o entry-level. Salario en colones: ₡210,630.",Muy Bajo,area ethnic and cultural studies teachers postsecondary (Entry),1,C_4_3,< ₡1M,2.0,C_4_3,C7
Empleos.net,area ethnic and cultural studies teachers postsecondary,dependiente,job solutions,pavas costa rica,no especificado,No especificado,no identificado,414,no especificado,2025-08-01 00:00:00,acerca de la vacantefunciones del puestoatender y asesorar a los clientes en sala de ventas sobre modelos tallas colores y usos de las camisetasrecibir pedidos de whatsapp e ingresarlos al sistema de facturacionrealizar cierre de caja de todas las transacciones que se realizaron en el transcurso del diacontrolar el inventario basico en punto de ventarealizar tareas de empaque y entrega de productosapoyar en la recepcion de mercaderiaseguir protocolos de atencion y servicio al clientecumplir metas de ventaprogramar entrega de pedidos de acuerdo con la zona en que residen los clientes y los dias en que el motorista se encuentra a disposicion de entregasdar mantenimiento al sistema brilo de las ordenes de facturacioncolocar articulos en los estantes para exhibicion y abastecimiento de los mismosmantener el orden y la limpieza de la tiendarequisitos del puestobachillerato en educacion mediaoffice intermedioexperiencia deseadaatencion al cliente 6 meseshabilidades deseadasatencion al clienteresolucion de conflictosmanejo de habilidades blandasbuenas relaciones interpersonales proactividad,https://empleos.net/puesto/372994_dependiente-de-tienda-pavas,,no especificado,Intermedio,,,,2,414.0,414,mensual,USD,211140.0,211140.0,0,area ethnic and cultural studies teachers postsecondary (bajo),"Categoría laboral: area ethnic and cultural studies teachers postsecondary (bajo). nivel bajo o entry-level. Salario en colones: ₡211,140.",Muy Bajo,area ethnic and cultural studies teachers postsecondary (Entry),1,C_4_3,< ₡1M,2.0,C_4_3,C7
Empleos.net,area ethnic and cultural studies teachers postsecondary,electrunica,pbs group,limun costa rica,no especificado,No especificado,no identificado,450,no especificado,2025-08-01 00:00:00,acerca de la vacantefunciones del puestobrindar soporte tecnico integral en la atencion y resolucion de incidentes relacionados con equipos de computo dispositivos moviles y perifericos asegurar la continuidad operativa mediante diagnostico reparacion configuracion instalacion y documentacion de los equipos y sistemas asignados manteniendo altos estandares de servicio al cliente y tiempos de respuesta eficientesatender y resolver incidentes y tareas relacionados con hardware y software de usuariosrealizar diagnostico mantenimiento preventivo y correctivo de equipos de computoejecutar la reparacion yo sustitucion de partes y componentes de equiposidentificar fallas en sistemas de computo y ejecutar las acciones correctivas correspondientesconfigurar e instalar programas sistemas operativos y herramientas de productividadinstalar y configurar dispositivos como pcs celulares android e ios impresoras zebra y equipos hand heldejecutar inventarios de los equipos tecnologicos en las tiendasdocumentar correctamente los reportes de atencion tecnicallevar el control de inventario de equipos asignadosvisitar tiendas y realizar informes del estado o de necesidades que presentenasegurar el cumplimiento de los protocolos tecnicos y procedimientos establecidosrequisitos del puesto tecnico medio o diplomado en soporte tecnico electronica informatica o carrera afin licencia b1 vivir en zona de limon centro o alrededores tener vehiculo propio para el traslado a las tiendas y transporte de equipo disponibilidad para laborar fines de semana y feriados segun el rol de guardia contrato por tiempo indefinido pago de telefono celular bonificacion mensual 16000 colones mensuales pago por alquiler de vehiculo 325000 colones mensuales bono por metas alcanzadas 50000 colones reembolso de combustible 12020 por kilometro recorridoexperiencia deseada conocimiento basico de paquetes de computo experiencia previa en mantenimiento y soporte de equipos de computo y dispositivos movileshabilidades deseadas capacidad para resolucion de problemas proactividad buenas habilidades de comunicacion y servicio al cliente,https://empleos.net/puesto/373054_tecnico-medio-en-electronica-o-similar-zona-limon,,no especificado,No identificado,,,,2,450.0,450,mensual,USD,229500.0,229500.0,0,area ethnic and cultural studies teachers postsecondary (bajo),"Categoría laboral: area ethnic and cultural studies teachers postsecondary (bajo). nivel bajo o entry-level. Salario en colones: ₡229,500.",Muy Bajo,area ethnic and cultural studies teachers postsecondary (Entry),1,C_4_3,< ₡1M,2.0,C_4_3,C7
